kef,Haganai: I don't have many friends,8
kef,Haganai: I don't have many friends NEXT,-
kef,Haibane Renmei,7
kef,Haiyoru! Nyaruani: Remember My Mr. Lovecraft,-
kef,Hanamonogatari,-
kef,Hanasaku Iroha: Blossoms for Tomorrow,7
kef,Hanayamata,-
kef,Haruka Nogizaka's Secret,7
kef,Haruka Nogizaka's Secret Purezza,-
kef,Hayate no Gotoku!!: Atsu ga Natsuize - Mizugi-hen!,5
kef,Hayate the Combat Butler,7
kef,Hayate the Combat Butler!!,8
kef,He is My Master,5
kef,Heaven's Lost Property,7
kef,Heaven's Lost Property Forte,6
kef,Heaven's Lost Property OVA,-
kef,Hell Girl,8
kef,Hell Girl: Three Vessels,6
kef,Hell Girl: Two Mirrors,7
kef,Hellsing,7
kef,Hidamari Sketch,7
kef,Hidamari Sketch x 365,-
kef,Higashi no Eden: Falling Down,-
kef,High School DxD,7
kef,High School Fleet,-
kef,High School of the Dead,7
kef,Higurashi: When They Cry,8
kef,Higurashi: When They Cry – Kai,7
kef,Higurashi: When They Cry – Rei,6
kef,Hikaru no Go,7
kef,Himouto! Umaru-chan,-
kef,Honey and Clover,5
kef,House of Five Leaves,6
kef,Howl's Moving Castle,8
kef,Humanity Has Declined,8
kef,Hundred,-
kef,Hyouka,7
kef,I Can't Understand What My Husband Is Saying,-
kef,I Can't Understand What My Husband Is Saying: 2nd Thread,-
kef,"I Couldn't Become a Hero, So I Reluctantly Decided to Get a Job",-
kef,I My Me! Strawberry Eggs,7
kef,Ichigo 100% Original DVD Animation,4
kef,Inferno Cop,-
kef,Infinite Stratos,6
kef,Innocent Venus,2
kef,Inu X Boku Secret Service,-
anbuRey,Naruto Shippuden the Movie 1,9
Zappster,A Certain Magical Index,-
Zappster,Allison & Lillia,-
Zappster,Black Butler,-
Zappster,Casshern Sins,-
Zappster,ChäoS;HEAd,-
Zappster,Clannad: After Story,-
Zappster,Corpse Princess: Aka,-
Zappster,D.Gray-man,-
Zappster,Detroit Metal City,-
Zappster,Earl and Fairy,-
Zappster,ef - a tale of melodies.,-
Zappster,Fighting Spirit: New Challenger,-
Zappster,Fullmetal Alchemist: Brotherhood,-
Zappster,Ga-Rei-Zero,-
Zappster,Golgo 13,-
Zappster,Hayate the Combat Butler,-
Zappster,Hyakko,-
Zappster,K-ON!,-
Zappster,Kannagi: Crazy Shrine Maidens,-
Zappster,Kanokon: The Girl Who Cried Fox,-
Zappster,Kurozuka,-
Zappster,Kyouran Kazoku Nikki,-
Zappster,Linebarrels of Iron,-
Zappster,Macross Frontier,-
Zappster,Magical Girl Lyrical Nanoha StrikerS,-
Zappster,Magician's Academy,-
Zappster,Mazinger Edition Z: The Impact!,-
Zappster,Minami-ke Okawari,-
Zappster,Mobile Suit Gundam 00: Second Season,-
Zappster,Nabari no Ou,-
Zappster,Natsume's Book of Friends,-
Zappster,Nodame Cantabile: Paris-hen,-
Zappster,One Piece,-
Zappster,Our Home's Fox Deity,-
Zappster,Psychic Squad,-
Zappster,Ride Back,-
Zappster,Rosario + Vampire Capu2,-
Zappster,Shangri-La,-
Zappster,Shigofumi: Letters from the Departed,-
Zappster,Slayers,-
Zappster,Soul Eater,-
Zappster,Special A (S.A),-
Zappster,The Daughter of 20 Faces,-
Zappster,To Love Ru,-
Zappster,Toradora!,-
Zappster,Tower of Druaga: The Aegis of Uruk,-
Zappster,Tytania,-
Zappster,Xam'd: Lost Memories,-
Zappster,5 Centimeters per Second,9
Zappster,Ah My Buddha,4
Zappster,Ah! My Buddha Special,4
Zappster,Ah! My Goddess,7
Zappster,Ah! My Goddess Specials,7
Zappster,Ai Yori Aoshi,7
Zappster,Ai Yori Aoshi: Enishi,5
Zappster,Air Gear,7
Zappster,Aishiteruze Baby★★,7
Zappster,Akane Iro ni Somaru Saka,-
Zappster,Aquarion,8
Zappster,Aria the Animation,10
Zappster,Black Blood Brothers,6
Zappster,Black Cat,6
Zappster,Black Lagoon,9
Zappster,Black Lagoon: The Second Barrage,9
Zappster,Blood+,6
Zappster,Brighter Than the Dawning Blue,6
Zappster,Buso Renkin,8
Zappster,Canvas 2: Rainbow Colored Sketch,5
Zappster,Chrono Crusade,7
Zappster,Clannad,7
Zappster,"Clannad: Another World, Tomoyo Chapter",8
Zappster,Claymore,7
Zappster,Code Geass: Lelouch of the Rebellion,8
Zappster,Code Geass: Lelouch of the Rebellion R2,7
Zappster,Comic Party,5
Zappster,Cowboy Bebop,8
Zappster,D.C.S.S. ~Da Capo Second Season~,6
Zappster,D.C.~Da Capo~,6
Zappster,Darker than Black,8
Zappster,Death Note,7
Zappster,Den-noh Coil,10
Zappster,Detroit Metal City: Birth of the Metal Devil,8
Zappster,ef - a tale of memories.,7
Zappster,Ergo Proxy,7
Zappster,Eureka Seven,10
Zappster,Fate/stay night,6
Zappster,Fighting Spirit,10
Zappster,Fighting Spirit: Champion Road,10
Zappster,Fighting Spirit: Mashiba vs. Kimura,10
Zappster,Final Approach,4
Zappster,Full Metal Panic!,8
Zappster,Full Metal Panic! The Second Raid,9
Zappster,Full Metal Panic! The Second Raid: A Relatively Leisurely Day in the Life of a Fleet Captain,7
Zappster,Full Metal Panic? Fumoffu,10
Zappster,Fullmetal Alchemist,8
Zappster,Fullmetal Alchemist: The Movie - Conqueror of Shamballa,8
Zappster,Gakuen Utopia Manabi Straight!,6
Zappster,Genshiken,10
Zappster,Genshiken 2,10
Zappster,Genshiken OVA,10
Zappster,Ginban Kaleidoscope,6
Zappster,Girl Meets Girl,6
Zappster,Girl Meets Girl,6
Zappster,Great Teacher Onizuka,10
Zappster,Green Green,7
Zappster,Green Green OVA,5
Zappster,Guardian Ninja Mamoru,7
Zappster,Gun x Sword,7
Zappster,Gunbuster 2,9
Zappster,Gunparade March: A New Song for the March,9
Zappster,Gurren Lagann,10
Zappster,H2O: Footprints in the Sand,4
Zappster,Happy☆Lesson,5
Zappster,Happy☆Lesson (TV),5
Zappster,Happy☆Lesson Advance,5
Zappster,Happy☆Lesson The Final,5
Zappster,Higurashi: When They Cry,7
Zappster,Hit wo Nerae!,4
Zappster,Hit wo Nerae! Specials,4
Zappster,Honey and Clover,10
Zappster,Honey and Clover II,10
Zappster,Honey and Clover Specials,10
Zappster,Hoshizora Kiseki,6
Zappster,Hunter x Hunter,8
Zappster,Hunter x Hunter: Greed Island,6
Zappster,Hunter x Hunter: Original Video Animation,7
Zappster,Ichigo 100% Original DVD Animation,5
Zappster,Iketeru Futari,6
Zappster,Ikki Tousen: Battle Vixens,4
Zappster,Innocent Venus,6
Zappster,Inukami!,8
Zappster,Jyu-Oh-Sei: Planet of the Beast King,7
Zappster,Kaiba,10
Zappster,Kamen no Maid Guy,-
Zappster,Kamisama Kazoku,6
Zappster,Kanon,7
Zappster,Karin,7
Zappster,Kemonozume,9
Zappster,Kiba,5
Zappster,Kurenai,10
Zappster,Lamune,8
Zappster,Library Wars,10
Zappster,Living for the Day After Tomorrow,8
Zappster,Looking Up At The Half-Moon,8
Zappster,Love Hina,6
Zappster,Love Hina Again,6
Zappster,Love Hina Christmas Movie,6
Zappster,Love Hina Spring Movie,6
Zappster,Love Hina: Motoko's Choice Between Love or Swords: Don't cry!,6
Zappster,Lovely Complex,8
Zappster,Lucky☆Star,7
Zappster,Magical Girl Lyrical Nanoha,5
Zappster,Magical Girl Lyrical Nanoha A's,6
Zappster,Mahoraba: Heartful Days,10
Zappster,Martian Successor Nadesico,7
Zappster,Midori Days,8
Zappster,Minami-ke,8
Zappster,Mobile Suit Gundam 00,-
Zappster,Mobile Suit Gundam SEED,7
Zappster,Mobile Suit Gundam SEED Destiny,6
Zappster,"Momo, Girl God of Death",7
Zappster,Moyashimon,10
Zappster,Mushi-Shi,10
Zappster,My-Hime,8
Zappster,My-Otome,7
Zappster,Nana,9
Zappster,Naruto,6
Zappster,Neon Genesis Evangelion,7
Zappster,Ninja Nonsense,7
Zappster,Nodame Cantabile,10
Zappster,Nodame Cantabile: Nodame to Chiaki no Umi Monogatari,-
Zappster,Noein: To Your Other Self,8
Zappster,Ouran High School Host Club,8
Zappster,Paradise Kiss,9
Zappster,Planetes,10
Zappster,Please Teacher!,6
Zappster,Please Teacher!: Secret Couple,6
Zappster,Please Twins!,5
Zappster,Please Twins!: The Summer Never Ends,5
Zappster,Pumpkin Scissors,5
Zappster,Ray The Animation,6
Zappster,Rec,7
Zappster,Rec: Yurusarezarumono,6
Zappster,Renkin San-kyuu Magical? Pokaan,6
Zappster,Renkin San-kyuu Magical? Pokaan Specials,6
Zappster,Rosario + Vampire,5
Zappster,Rozen Maiden,6
Zappster,Rozen Maiden: Träumend,6
Zappster,Samurai Champloo,10
Zappster,School Rumble,10
Zappster,School Rumble: 2nd Semester,9
Zappster,School Rumble: Extra Class,10
Zappster,Shakugan no Shana-tan,7
Zappster,Shakugan no Shana: Koi to Onsen no Kougai Gakushuu!,6
Zappster,Shakugan no Shana: Season I,6
Zappster,Shuffle!,4
Zappster,Simoun,9
Zappster,Sky Girls OVA,5
Zappster,Sola,5
Zappster,Solty Rei,5
Zappster,Space Symphonic Poem Maetel: Galaxy Express 999 Side Story,8
Zappster,Speed Grapher,7
Zappster,Spice and Wolf,10
Zappster,Strain: Strategic Armored Infantry,6
Zappster,Strawberry 100%,5
Zappster,Strawberry 100%,5
Zappster,Strawberry 100%: Love Begins?!,5
Zappster,Strawberry Marshmallow,8
Zappster,Strawberry Panic,6
Zappster,Suzuka,6
Zappster,Sword of the Stranger,10
Zappster,The Familiar of Zero,7
Zappster,The Galaxy Railways,9
Zappster,The Girl Who Leapt Through Time,10
Zappster,The Law of Ueki,6
Zappster,The Melancholy of Haruhi Suzumiya,10
Zappster,The Story of Saiunkoku,9
Zappster,The Twelve Kingdoms,10
Zappster,They Are My Noble Masters,6
Zappster,Today in Class 5-2,8
Zappster,Tokimeki Memorial,5
Zappster,Tokko,4
Zappster,Tokyo Marble Chocolate,7
Zappster,Touch,10
Zappster,Trigun,7
Zappster,Trinity Blood,5
Zappster,True Tears,7
Zappster,Tsubasa RESERVoir CHRoNiCLE,5
Zappster,Tsubasa RESERVoir CHRoNiCLE: Tokyo Revelations,7
Zappster,Tsukuyomi: Moon Phase,7
Zappster,Utawarerumono,7
Zappster,We Were There,9
Zappster,Welcome to the N.H.K.,7
Zappster,xxxHOLiC The Movie: A Midsummer Night's Dream,8
Zappster,Yakitate!! Japan,8
Zappster,Zegapain,6
Zappster,Akagi,-
Zappster,Akane Maniax,-
Zappster,Aria the Natural,-
Zappster,Aria the OVA: Arietta,-
Zappster,Ayakashi,-
Zappster,Big Windup!,-
Zappster,Big Windup! The Basics of Basics,-
Zappster,Bleach,-
Zappster,Code-E,-
Zappster,Devil May Cry,-
Zappster,Dojin Work,-
Zappster,Emma: A Victorian Romance,-
Zappster,Emma: A Victorian Romance Season Two,-
Zappster,Ghost Slayers Ayashi,-
Zappster,Ghost Slayers Ayashi: Inferno,-
Zappster,Giniro no Olynsis: Tokito,-
Zappster,Gunparade Orchestra,-
Zappster,Haruka: Beyond the Stream of Time – A Tale of the Eight Guardians,-
Zappster,Hataraki Man,-
Zappster,Hell Girl,-
Zappster,Hell Girl: Two Mirrors,-
Zappster,Heroic Age,-
Zappster,Hunter x Hunter: Greed Island Final,-
Zappster,IDOLM@STER Xenoglossia,-
Zappster,Ikkitousen: Dragon Destiny,-
Zappster,Intrigue in the Bakumatsu: Irohanihoheto,-
Zappster,Inukami! The Movie,-
Zappster,ItaKiss,-
Zappster,Kaiji: Ultimate Survivor,-
Zappster,Kaze no Shoujo Emily,-
Zappster,Kaze no Stigma,-
Zappster,Kekkaishi,-
Zappster,Kenkou Zenrakei Suiei-bu Umishou,-
Zappster,Kishin Taisen Gigantic Formula,-
Zappster,Koi Kaze,-
Zappster,Kokoro Toshokan,-
Zappster,Maria Watches Over Us,-
Zappster,Mushi-Uta,-
Zappster,Nanaka 6/17,-
Zappster,Naruto Shippuden,-
Zappster,Night Head Genesis,-
Zappster,Otoboku: Maidens are Falling for Me! Special,-
Zappster,Over Drive,-
Zappster,Reborn!,-
Zappster,Rumbling Hearts,-
Zappster,The Skull Man,-
Zappster,Tokyo Majin,-
Zappster,Tokyo Majin Gakuen Kenpuuchou: Tou Dai Ni Maku,-
Zappster,Tonagura!,-
Zappster,Toward the Terra,-
Zappster,Toward the Terra (TV),-
Zappster,Tsubasa RESERVoir CHRoNiCLE Season Two,-
Zappster,Tsuyokiss,-
Zappster,xxxHOLiC,-
Zappster,Yawara!,-
Zappster,Yukikaze,-
Zappster,Zombie-Loan,-
Zappster,Ah! My Goddess: Fighting Wings,-
Zappster,Ah! My Goddess: Flights of Fancy Specials,-
Zappster,Aria the Origination,-
Zappster,Azumanga Daioh: The Animation,-
Zappster,Baccano!,-
Zappster,Baccano! Specials,-
Zappster,Baki the Grappler,-
Danimal,FLCL,10
Danimal,Gurren Lagann,-
Ishida_100,Bleach,-
Ishida_100,Bleach: Memories in the Rain,-
Ishida_100,Bleach the Movie: Memories of Nobody,8
deafcon,Black Lagoon: Roberta's Blood Trail,-
deafcon,Bleach,9
deafcon,Darker Than Black: Gemini of the Meteor OVAs,-
deafcon,Fullmetal Alchemist: Brotherhood OVA Collection,7
deafcon,Gintama,-
deafcon,Hellsing Ultimate,8
deafcon,Nichijou - My Ordinary Life,-
deafcon,One Piece,10
deafcon,The Familiar of Zero: Knight of the Twin Moons,-
deafcon,The Familiar of Zero: Rondo of Princesses,-
deafcon,The Familiar of Zero: Rondo of the Princesses OVA,-
deafcon,Time of Eve,-
deafcon,5 Centimeters per Second,7
deafcon,Afro Samurai,5
deafcon,Ah! My Goddess,7
deafcon,Ai Yori Aoshi,8
deafcon,Ai Yori Aoshi: Enishi,8
deafcon,Air,5
deafcon,Air in Summer,5
deafcon,Aishiteruze Baby★★,7
deafcon,Akagi,6
deafcon,Appleseed (Movie),9
deafcon,Araiso Private High School Student Council Executive Committee,5
deafcon,Azumanga Daioh: The Animation,8
deafcon,Azumanga Daioh: The Very Short Movie,5
deafcon,Azumanga Web Daioh,5
deafcon,Baccano!,9
deafcon,Bakemonogatari,7
deafcon,Bamboo Blade,9
deafcon,Basilisk,8
deafcon,Beck: Mongolian Chop Squad,10
deafcon,Berserk,10
deafcon,Best Student Council,9
deafcon,Black Lagoon,8
deafcon,Black Lagoon: The Second Barrage,8
deafcon,Blade of the Immortal,6
deafcon,Bleach the Movie: Memories of Nobody,8
deafcon,Bleach the Movie: The DiamondDust Rebellion,8
deafcon,Bleach: Memories in the Rain,7
deafcon,Bleach: The Sealed Sword Frenzy,7
deafcon,Blood+,8
deafcon,Bludgeoning Angel Dokuro-chan,9
deafcon,Bludgeoning Angel Dokuro-chan 2,6
deafcon,Blue Gender,6
deafcon,Boku wa Imouto ni Koi wo Suru,-
deafcon,Bokurano,9
deafcon,Boogiepop Phantom,7
deafcon,Boys Be...,7
deafcon,Burst Angel,7
deafcon,Chobits,9
deafcon,Chobits: Chibits - Sumomo and Kotoko Deliver,8
deafcon,Chobits: Hibiya and Kotoko Chat,8
deafcon,Clannad,9
deafcon,Clannad: After Story,9
deafcon,"Clannad: After Story - Another World, Kyou Chapter",7
deafcon,"Clannad: Another World, Tomoyo Chapter",8
deafcon,Claymore,8
deafcon,Code Geass: Lelouch of the Rebellion,8
deafcon,Code Geass: Lelouch of the Rebellion R2,8
deafcon,Cowboy Bebop,9
deafcon,Cowboy Bebop: The Movie,9
deafcon,Coyote Ragtime Show,7
deafcon,Cromartie High School,9
deafcon,Daphne in the Brilliant Blue,8
deafcon,Darker than Black,9
deafcon,Darker Than Black Episode 26: Beneath the Fully Bloomed Cherry Blossoms,6
deafcon,Darker than Black: Gemini of the Meteor,8
deafcon,Death Note,8
deafcon,Den-noh Coil,9
deafcon,Desert Punk,7
deafcon,Detroit Metal City,10
deafcon,Dual! Parallel Trouble Adventure,7
deafcon,Eden of The East,8
deafcon,Elfen Lied,9
deafcon,"Elfen Lied: In the Passing Rain, or, How Can a Girl Have Reached Such Feelings?",9
deafcon,Ergo Proxy,8
deafcon,Eureka Seven,8
deafcon,Evangelion: 1.0 You Are (Not) Alone,9
deafcon,Fate/stay night,7
deafcon,Fighting Spirit,7
deafcon,Fighting Spirit: Champion Road,7
deafcon,Fighting Spirit: Mashiba vs. Kimura,7
deafcon,Fighting Spirit: New Challenger,9
deafcon,FLCL,5
deafcon,Fruits Basket,6
deafcon,Full Metal Panic!,10
deafcon,Full Metal Panic! The Second Raid,10
deafcon,Full Metal Panic! The Second Raid: A Relatively Leisurely Day in the Life of a Fleet Captain,6
deafcon,Full Metal Panic? Fumoffu,10
deafcon,Fullmetal Alchemist,10
deafcon,Fullmetal Alchemist: Brotherhood,10
deafcon,Fullmetal Alchemist: The Movie - Conqueror of Shamballa,9
deafcon,Gakuen Utopia Manabi Straight!,6
deafcon,Gakuen Utopia Manabi Straight!: Natsu da! Manabi da! Kyouka Gasshuku da!,6
deafcon,Gankutsuou: The Count of Monte Cristo,7
deafcon,Gantz,8
deafcon,Gantz: Second Stage,8
deafcon,Genshiken,9
deafcon,Genshiken 2,9
deafcon,Genshiken OVA,9
deafcon,Ghost in the Shell,10
deafcon,Ghost in the Shell 2: Innocence,10
deafcon,Ghost in the Shell: Stand Alone Complex,10
deafcon,Ghost in the Shell: Stand Alone Complex - Solid State Society,9
deafcon,Ghost in the Shell: Stand Alone Complex 2nd GIG,10
deafcon,Gintama: Jump Festa 2005 Special,6
deafcon,Girls Bravo,7
deafcon,Girls Bravo: Second Season,7
deafcon,Golden Boy,9
deafcon,Good Luck! Ninomiya-kun,7
deafcon,Grave of the Fireflies,9
deafcon,Great Teacher Onizuka,10
deafcon,Gunbuster,7
deafcon,Gunbuster 2,7
deafcon,Gungrave,8
deafcon,Gunslinger Girl,8
deafcon,Gurren Lagann,9
deafcon,Haibane Renmei,7
deafcon,Hana Yori Dango,7
deafcon,Hanaukyo Maid Team: La Verite,6
deafcon,Hanaukyou Maid-tai,6
deafcon,Hanaukyou Maid-tai OVA,6
deafcon,Hand Maid Mai,6
deafcon,Hand Maid May,6
deafcon,Hayate no Gotoku!!: Atsu ga Natsuize - Mizugi-hen!,7
deafcon,Hayate the Combat Butler,7
deafcon,Hayate the Combat Butler!!,7
deafcon,High School Girls,6
deafcon,Higurashi: When They Cry,7
deafcon,His and Her Circumstances,4
deafcon,Hit wo Nerae!,5
deafcon,Honey and Clover,10
deafcon,Honey and Clover II,10
deafcon,Honey and Clover Specials,7
deafcon,Howl's Moving Castle,8
deafcon,Hunter x Hunter,9
deafcon,Hunter x Hunter: Greed Island,7
deafcon,Hunter x Hunter: Greed Island Final,8
deafcon,Hunter x Hunter: Original Video Animation,8
deafcon,Ichigo 100% Original DVD Animation,7
deafcon,Initial D Extra Stage,7
deafcon,Initial D Extra Stage 2,6
deafcon,Initial D First Stage,8
deafcon,Initial D Fourth Stage,8
deafcon,Initial D Second Stage,8
deafcon,Initial D Third Stage,7
deafcon,Innocent Venus,8
deafcon,Intrigue in the Bakumatsu: Irohanihoheto,7
deafcon,Inukami!,7
deafcon,InuYasha,7
deafcon,InuYasha the Movie: Affections Touching Across Time,6
deafcon,InuYasha: The Final Act,7
deafcon,Jyu-Oh-Sei: Planet of the Beast King,9
deafcon,Kannagi: Crazy Shrine Maidens,8
deafcon,Kanon,9
deafcon,Karin,8
deafcon,Kemonozume,6
deafcon,KenIchi: The Mightiest Disciple,10
deafcon,Kiddy Grade,7
deafcon,Kimagure Orange Road,7
deafcon,Kimagure Orange Road: I Want to Return to That Day,7
deafcon,Kimi ni Todoke: From Me to You,8
deafcon,Kino no Tabi: The Beautiful World - Byouki no Kuni - For You,7
deafcon,Kino no Tabi: The Beautiful World - Nanika wo Suru Tame ni - Life Goes On.,7
deafcon,Kino's Journey,7
deafcon,Koi Kaze,8
deafcon,Lamune,8
deafcon,Last Exile,8
deafcon,Love Hina,9
deafcon,Love Hina Again,9
deafcon,Love Hina Christmas Movie,9
deafcon,Love Hina Spring Movie,9
deafcon,Lovely Complex,8
deafcon,Lucky☆Star,8
deafcon,Lucky☆Star OVA,7
deafcon,Lupin III: The Castle of Cagliostro,7
deafcon,Madlax,8
deafcon,Maison Ikkoku,9
deafcon,Maison Ikkoku: Bangai-hen - Ikkokujima Nanpa Shimatsuki,6
deafcon,Maison Ikkoku: Kanketsu-hen,7
deafcon,Martian Successor Nadesico,7
deafcon,Martian Successor Nadesico: The Prince of Darkness,7
deafcon,Mermaid Forest,8
deafcon,Mermaid Forest,8
deafcon,Mermaid's Scar,8
deafcon,Midori Days,7
deafcon,Mind Game,7
deafcon,Monster,9
deafcon,Moribito - Guardian of the Spirit,9
deafcon,Mushi-Shi,7
deafcon,My Bride is a Mermaid,7
deafcon,My Bride is a Mermaid OVA,9
deafcon,My-Hime,9
deafcon,My-Otome,8
deafcon,My-Otome 0: S.ifr,7
deafcon,My-Otome Zwei,7
deafcon,Nana,9
deafcon,Natsume's Book of Friends,8
deafcon,Natsume's Book of Friends Season 2,8
deafcon,Nausicaä of the Valley of the Wind,8
deafcon,Negima!,6
deafcon,Neon Genesis Evangelion,9
deafcon,Neon Genesis Evangelion: The End of Evangelion,5
deafcon,Night Head Genesis,8
deafcon,Ninja Nonsense,7
deafcon,Ninja Scroll,8
deafcon,Nodame Cantabile,9
deafcon,Nodame Cantabile Finale,8
deafcon,Nodame Cantabile: Nodame to Chiaki no Umi Monogatari,7
deafcon,Nodame Cantabile: Paris-hen,8
deafcon,Noein: To Your Other Self,6
deafcon,Noir,9
deafcon,"Now and Then, Here and There",7
deafcon,Oh! My Goddess,7
deafcon,One Piece: Adventure in the Ocean's Navel,7
deafcon,One Piece: The Movie,7
deafcon,Ouran High School Host Club,7
deafcon,Outlaw Star,8
deafcon,Paradise Kiss,9
deafcon,Paranoia Agent,7
deafcon,Peach Girl: Super Pop Love Hurricane,7
deafcon,Planetes,9
deafcon,Please Teacher!,9
deafcon,Please Teacher!: Secret Couple,9
deafcon,Please Twins!,9
deafcon,Please Twins!: The Summer Never Ends,9
deafcon,Princess Mononoke,9
deafcon,Pumpkin Scissors,9
deafcon,R.O.D - Read or Die,8
deafcon,R.O.D -The TV-,8
deafcon,RahXephon,10
deafcon,RahXephon: Kansoukyoku/Kanojo to Kanojo Jishin to - Thatness and Thereness,6
deafcon,Ramen Fighter Miki,7
deafcon,Ranma ½,9
deafcon,Ranma ½ OVA,7
deafcon,"Ranma ½: Big Trouble in Nekonron, China",7
deafcon,Ranma ½: Team Ranma vs. The Legendary Phoenix,7
deafcon,Ranma ½: The Movie 2 - The Battle of Togenkyo: Rescue the Brides!,7
deafcon,Rave Master,6
deafcon,Ride Back,7
deafcon,Rin: Daughters of Mnemosyne,7
deafcon,Rocket Girls,8
deafcon,Rozen Maiden,7
deafcon,Rozen Maiden: Träumend,5
deafcon,Rumbling Hearts,8
deafcon,Rurouni Kenshin,8
deafcon,s-CRY-ed,7
deafcon,Saikano: Another Love Song,8
deafcon,Samurai Champloo,8
deafcon,Samurai X: Reflection,7
deafcon,Samurai X: Trust and Betrayal,8
deafcon,"Sayonara, Zetsubou-Sensei",9
deafcon,School Days,7
deafcon,School Rumble,9
deafcon,School Rumble 3rd Semester,8
deafcon,School Rumble: 2nd Semester,9
deafcon,School Rumble: Extra Class,7
deafcon,Scrapped Princess,10
deafcon,Serial Experiments Lain,9
deafcon,Shakugan no Shana: Season I,8
deafcon,"She, The Ultimate Weapon",8
deafcon,Shuffle!,7
deafcon,Sola,6
deafcon,Solty Rei,8
deafcon,Speed Grapher,8
deafcon,Spice and Wolf,9
deafcon,Spice and Wolf II,9
deafcon,Spice and Wolf II: The Wolf and the Amber Melancholy,8
deafcon,Spirited Away,7
deafcon,Spriggan,8
deafcon,Steamboy,8
deafcon,Strawberry 100%,7
deafcon,Strawberry 100%,7
deafcon,Strawberry 100%: Love Begins?!,7
deafcon,Strawberry Marshmallow,8
deafcon,Strawberry Marshmallow Encore,8
deafcon,Strawberry Marshmallow OVA,7
deafcon,Suzuka,8
deafcon,Sword of the Stranger,8
deafcon,Tactical Roar,7
deafcon,Tales of Saiunkoku,7
deafcon,Tenchi Muyo! Ryo-Ohki,7
deafcon,Tenchi Muyo! Ryo-Ohki,7
deafcon,Tenchi Muyo! Ryo-Ohki,7
deafcon,Texhnolyze,7
deafcon,The Familiar of Zero,8
deafcon,The Garden of Sinners Chapter 1: Overlooking View,8
deafcon,The Garden of Sinners Chapter 2: A Study in Murder - Part 1,9
deafcon,The Garden of Sinners Chapter 3: Remaining Sense of Pain,8
deafcon,The Garden of Sinners Chapter 4: The Hollow Shrine,8
deafcon,The Garden of Sinners Chapter 5: Paradox Spiral,8
deafcon,The Garden of Sinners Chapter 6: Oblivion Recording,8
deafcon,The Garden of Sinners Chapter 7: A Study in Murder - Part 2,8
deafcon,The Girl Who Leapt Through Time,7
deafcon,The Melancholy of Haruhi Suzumiya,7
deafcon,The Story of Saiunkoku,9
deafcon,The Twelve Kingdoms,9
deafcon,The Vision of Escaflowne,10
deafcon,The Wallflower,8
deafcon,Tokko,8
13thokazaki,Amagami SS,-
13thokazaki,Aria the Animation,-
13thokazaki,Azumanga Daioh: The Animation,-
13thokazaki,Beck: Mongolian Chop Squad,-
13thokazaki,Box of Goblins,-
13thokazaki,Cat Planet Cuties,-
13thokazaki,Dojin Work,-
13thokazaki,Ghost Slayers Ayashi,-
13thokazaki,Good Luck! Ninomiya-kun,-
13thokazaki,Hakuoki ~Demon of the Fleeting Blossom~,-
13thokazaki,House of Five Leaves,-
13thokazaki,K-ON! Season 2,-
13thokazaki,Kaidan Restaurant,-
13thokazaki,Kamen no Maid Guy,-
13thokazaki,Kanamemo,-
13thokazaki,Kyouran Kazoku Nikki,-
13thokazaki,Macross Zero,-
13thokazaki,Maid Sama!,-
13thokazaki,Monster,-
13thokazaki,Needless,-
13thokazaki,Night Raid 1931,-
13thokazaki,Okami-San and Her Seven Companions,-
13thokazaki,Okamikakushi: Masque of the Wolf,-
13thokazaki,Otoboku: Maidens are Falling for Me!,-
13thokazaki,Rainbow,-
13thokazaki,Real Drive,-
13thokazaki,Rental Magica,-
13thokazaki,Rin: Daughters of Mnemosyne,-
13thokazaki,Saki,-
13thokazaki,Sekirei: Pure Engagement,-
13thokazaki,Speed Grapher,-
13thokazaki,Student Council Staff Members,-
13thokazaki,Sumomomo Momomo: The World's Strongest Bride,-
13thokazaki,The Qwaser of Stigmata,-
13thokazaki,The Tatami Galaxy,-
13thokazaki,Wolf's Rain,-
13thokazaki,11eyes,5
13thokazaki,5 Centimeters per Second,10
13thokazaki,A Certain Magical Index,10
13thokazaki,A Certain Scientific Railgun,9
13thokazaki,Air,7
13thokazaki,Aishiteruze Baby★★,10
13thokazaki,Angel Beats!,7
13thokazaki,Aoi Bungaku Series,10
13thokazaki,Arakawa Under the Bridge,9
13thokazaki,Ayakashi: Japanese Classic Horror,7
13thokazaki,Baccano!,9
13thokazaki,Baccano! Specials,9
13thokazaki,Baka & Test - Summon the Beasts,8
13thokazaki,Basquash!,8
13thokazaki,Birdy the Mighty: Decode,8
13thokazaki,Black Lagoon,10
13thokazaki,Black Lagoon: The Second Barrage,10
13thokazaki,Bludgeoning Angel Dokuro-chan,6
13thokazaki,Bludgeoning Angel Dokuro-chan 2,6
13thokazaki,Boys Be...,7
13thokazaki,Canaan,6
13thokazaki,Cencoroll,8
13thokazaki,Charger Girl Ju-den Chan,9
13thokazaki,ChäoS;HEAd,6
13thokazaki,Chobits,8
13thokazaki,Chrome Shelled Regios,8
13thokazaki,Chu-Bra!!,6
13thokazaki,Clannad,8
13thokazaki,"Clannad: Another World, Tomoyo Chapter",9
13thokazaki,Claymore,8
13thokazaki,Code Geass: Lelouch of the Rebellion,9
