title,score,genres,ranked,popularity,members,favorites
Shakugan no Shana-tan II (Second),7.17,"Comedy, Parody",#3474,#3606,"41,706",51
Shikabane Hime: Aka,7.17,"Action, Horror, Supernatural, Shounen",#3475,#1841,"126,552",244
Shin Hakkenden,7.17,"Action, Adventure, Sci-Fi, Martial Arts",#3476,#7636,"7,080",22
Street Fighter II Movie,7.17,"Action, Martial Arts",#3477,#4015,"33,567",158
Tabisuru Nuigurumi: Traveling Daru,7.17,Slice of Life,#3478,#8604,"5,323",9
Taiho Shichau zo: Full Throttle,7.17,"Action, Comedy, Adult Cast, Detective, Workplace, Seinen",#3479,#6365,"11,062",6
Tensei shitara Slime Datta Ken 2nd Season: Kanwa - Veldora Nikki 2,7.17,"Action, Comedy, Fantasy, Isekai",#3480,#2925,"61,456",281
Tetsuwan Atom (1980),7.17,"Action, Adventure, Sci-Fi, Shounen",#3481,#5546,"15,660",99
The iDOLM@STER Shiny Festa,7.17,"Comedy, Drama, Idols (Female), Music",#3482,#5140,"19,142",15
Thermae Romae Novae,7.17,"Comedy, Adult Cast, Historical, Time Travel, Seinen",#3483,#4430,"27,196",98
Uta no☆Prince-sama♪ Maji Love 2000%,7.17,"Comedy, Romance, Idols (Male), Music, Reverse Harem, School, Josei",#3484,#1987,"114,529",538
Wan Jie Du Zun 2nd Season,7.17,"Action, Adventure, Fantasy, Historical, Martial Arts",#3485,#11120,"2,382",12
Wu Shan Wu Xing,7.17,"Action, Fantasy",#3486,#9899,"3,483",10
Wuliao Jiu Wanjie,7.17,"Comedy, Romance, Sci-Fi",#3487,#8274,"5,825",28
Yawara!: Zutto Kimi no Koto ga...,7.17,"Comedy, Romance, Sports, Combat Sports, Seinen",#3488,#9797,"3,611",3
Yes! Precure 5 GoGo!,7.17,"Action, Mahou Shoujo, School",#3489,#6081,"12,400",38
Zutto Mae kara Suki deshita. Kokuhaku Jikkou Iinkai: Kinyoubi no Ohayou,7.17,"Romance, School",#3490,#4524,"26,012",30
Kiddy Grade,7.17,"Action, Sci-Fi, Mecha, Space, Super Power",#3491,#3340,"47,637",250
Kidou Senshi Gundam 00: Tenshi-tachi no Kiseki,7.17,"Action, Sci-Fi, Mecha",#3492,#7386,"7,673",5
Kidou Senshi Gundam SEED Destiny,7.17,"Action, Drama, Romance, Sci-Fi, Mecha, Military, Space",#3493,#2027,"111,637","1,120"
Kimi ga Nozomu Eien,7.17,"Drama, Romance, Love Polygon",#3494,#1656,"145,099","1,071"
Kono Bijutsu-bu ni wa Mondai ga Aru!,7.17,"Comedy, Romance, School, Visual Arts, Seinen",#3495,#809,"312,505",810
"Konyaku Haki sareta Reijou wo Hirotta Ore ga, Ikenai Koto wo Oshiekomu",7.17,"Comedy, Fantasy, Romance",#3496,#1969,"116,047",498
Le Chevalier D'Eon,7.17,"Mystery, Supernatural, Historical",#3497,#2912,"61,890",253
Miracle☆Girls,7.17,"Fantasy, Romance, Shoujo",#3498,#8140,"6,060",12
Munou na Nana,7.17,"Suspense, Psychological, Super Power, Shounen",#3499,#713,"347,950","1,649"
Naruto SD: Rock Lee no Seishun Full-Power Ninden,7.17,"Action, Comedy, Parody, Shounen",#3500,#2162,"101,332",304
Naruto: Honoo no Chuunin Shiken! Naruto vs. Konohamaru!!,7.17,"Action, Adventure, Martial Arts, Shounen",#3501,#2457,"82,518",40
Nogizaka Haruka no Himitsu Purezza ♪,7.17,"Comedy, Romance, Otaku Culture, School",#3502,#2647,"72,668",95
One Piece Movie 07: Karakuri-jou no Mecha Kyohei,7.17,"Action, Adventure, Fantasy, Shounen",#3503,#2510,"79,636",20
Outbreak Company,7.17,"Comedy, Fantasy, Harem, Isekai, Otaku Culture, Parody",#3504,#667,"370,221",904
Princess Nine: Kisaragi Joshikou Yakyuubu,7.17,"Drama, Romance, Sports, Team Sports",#3505,#5905,"13,381",50
Quanzhi Gaoshou 3,7.17,"Action, Video Game",#3506,#3801,"37,614",235
Rewrite 2nd Season,7.17,"Action, Comedy, Romance, Supernatural",#3507,#1946,"117,150",423
Rurouni Kenshin Recap,7.17,"Action, Adventure, Comedy, Romance, Historical, Samurai",#3508,#6748,"9,662",25
Sarusuberi: Miss Hokusai,7.17,"Award Winning, Drama, Supernatural, Historical, Visual Arts, Seinen",#3509,#3863,"36,156",64
Karakuri Circus,7.16,"Action, Adventure, Drama, Mystery, Shounen",#3510,#1748,"135,340",637
Kaze no Stigma,7.16,"Action, Fantasy, Romance",#3511,#508,"461,903","1,961"
Kimi ni Todoke: Kataomoi,7.16,"Romance, Shoujo",#3512,#2482,"81,022",51
Kujira no Kora wa Sajou ni Utau,7.16,"Drama, Fantasy, Mystery, Sci-Fi, Shoujo",#3513,#1071,"236,670","1,039"
Lv1 Maou to One Room Yuusha,7.16,"Comedy, Fantasy",#3514,#2449,"82,924",211
Mangaka-san to Assistant-san to The Animation Specials,7.16,"Comedy, Ecchi, Harem, Seinen",#3515,#3141,"53,569",24
Masuda Kousuke Gekijou Gag Manga Biyori,7.16,"Comedy, Gag Humor, Parody",#3516,#6713,"9,779",60
Mikan Enikki,7.16,"Fantasy, Slice of Life, Pets, Shoujo",#3517,#10017,"3,347",28
My Little Goat,7.16,"Drama, Horror",#3518,#11632,"2,050",3
Nobunaga no Shinobi: Ise Kanegasaki-hen,7.16,"Comedy, Historical",#3519,#5949,"13,084",15
One Piece: Umi no Heso no Daibouken-hen,7.16,"Action, Adventure, Fantasy, Shounen",#3520,#3700,"39,687",24
Papa no Iukoto wo Kikinasai!: Pokkapoka,7.16,"Comedy, Romance, Childcare",#3521,#3626,"41,224",19
Phi Brain: Kami no Puzzle,7.16,"Action, Mystery, Suspense, High Stakes Game, Strategy Game",#3522,#2044,"110,546",231
Pokemon Movie 05: Mizu no Miyako no Mamorigami Latias to Latios,7.16,"Adventure, Comedy, Drama, Fantasy, Kids",#3523,#1873,"123,728",131
Precure All Stars Movie New Stage 2: Kokoro no Tomodachi,7.16,"Action, Mahou Shoujo",#3524,#8466,"5,545",2
Rurouni Kenshin: Special Techniques,7.16,"Action, Comedy, Samurai, Shounen",#3525,#6014,"12,693",8
ACCA: 13-ku Kansatsu-ka - Regards,7.16,"Drama, Mystery, Adult Cast, Detective, Seinen",#3526,#5263,"17,992",23
Area no Kishi,7.16,"Comedy, Sports, School, Team Sports, Shounen",#3527,#2543,"77,575",226
Arifureta Shokugyou de Sekai Saikyou 2nd Season,7.16,"Action, Adventure, Fantasy, Harem, Isekai",#3528,#586,"410,068","4,280"
Arifureta Shokugyou de Sekai Saikyou: Maboroshi no Bouken to Kiseki no Kaigou,7.16,"Action, Adventure, Fantasy, Harem, Isekai",#3529,#3813,"37,314",50
Crayon Shin-chan Movie 23: Ora no Hikkoshi Monogatari - Saboten Daisuugeki,7.16,"Action, Adventure, Comedy, Seinen",#3530,#8461,"5,551",3
D.C.II S.S.: Da Capo II Second Season,7.16,"Comedy, Drama, Fantasy, Romance, Harem",#3531,#4176,"30,674",50
D.N.Angel,7.16,"Action, Comedy, Fantasy, Romance, School, Shoujo",#3532,#1335,"187,366","1,273"
Dash! Kappei,7.16,"Comedy, Sports, Ecchi, Shounen",#3533,#8158,"6,021",29
Days,7.16,"Sports, School, Team Sports, Shounen",#3534,#1642,"146,837",499
Digimon Adventure tri. 5: Kyousei,7.16,"Action, Adventure, Comedy, Drama",#3535,#3168,"52,655",30
Digimon Frontier,7.16,"Action, Adventure, Comedy, Drama, Fantasy, Isekai",#3536,#1530,"160,264",609
Doraemon Movie 10: Nobita no Nippon Tanjou,7.16,"Adventure, Comedy, Fantasy, Time Travel, Kids, Shounen",#3537,#8200,"5,942",1
Doraemon Movie 11: Nobita to Animal Planet,7.16,"Adventure, Comedy, Fantasy, Sci-Fi, Kids, Shounen",#3538,#7096,"8,538",0
Doraemon Movie 14: Nobita to Buriki no Labyrinth,7.16,Fantasy,#3539,#7502,"7,382",5
Fate/kaleid liner Prisma☆Illya 2wei Herz!,7.16,"Action, Comedy, Mahou Shoujo",#3540,#1635,"147,373",248
Genius Party Beyond,7.16,"Avant Garde, Fantasy, Sci-Fi, Music",#3541,#4939,"21,240",73
Gundam Build Fighters: GM no Gyakushuu,7.16,"Action, Sci-Fi, Mecha",#3542,#6646,"10,012",9
Hetalia Axis Powers Fan Disc,7.16,"Comedy, Historical, Parody",#3543,#5823,"13,848",19
High Card,7.16,"Action, Fantasy, Adult Cast, Organized Crime",#3544,#1860,"124,772",605
Hikikomari Kyuuketsuki no Monmon,7.16,"Comedy, Fantasy, Vampire",#3545,#1988,"114,382",772
Hitsugi no Chaika: Avenging Battle,7.16,"Action, Adventure, Fantasy, Romance",#3546,#1204,"211,086",204
Hoshikuzu Telepath,7.16,"Comedy, CGDCT, School, Super Power",#3547,#3109,"54,479",330
Shin Shirayuki-hime Densetsu Prétear,7.16,"Drama, Romance, Mahou Shoujo, Reverse Harem, Shoujo",#3548,#2805,"65,887",438
Sola,7.16,"Drama, Romance, Supernatural",#3549,#2148,"102,131",416
Sora no Method: Mou Hitotsu no Negai,7.16,"Comedy, Fantasy, School",#3550,#8391,"5,673",4
Suzuka,7.16,"Drama, Romance, Sports, Shounen",#3551,#1927,"118,834",650
Tantei Opera Milky Holmes Movie: Gyakushuu no Milky Holmes,7.16,"Comedy, Mystery, Detective, Parody, Super Power",#3552,#8826,"4,981",7
Tenchi Souzou Design-bu,7.16,"Comedy, Fantasy, Educational, Gag Humor, Mythology, Workplace, Seinen",#3553,#2469,"81,808",299
The iDOLM@STER Cinderella Girls,7.16,"Comedy, Drama, Idols (Female), Music",#3554,#2542,"77,584",467
The iDOLM@STER Prologue SideM: Episode of Jupiter,7.16,"Idols (Male), Music",#3555,#7925,"6,467",13
Ushio to Tora,7.16,"Action, Horror, Mythology, Shounen",#3556,#5620,"15,128",39
Yuu☆Yuu☆Hakusho: Meikai Shitou-hen - Honoo no Kizuna,7.16,"Action, Supernatural, Martial Arts, Mythology, Shounen",#3557,#4171,"30,784",35
Shen Mu,7.15,"Action, Adventure, Fantasy, Martial Arts",#3558,#11374,"2,202",14
Slayers Premium,7.15,"Action, Adventure, Comedy, Fantasy",#3559,#5007,"20,514",8
Spy Kyoushitsu 2nd Season,7.15,"Action, Fantasy, Mystery",#3560,#3410,"46,055",103
Takt Op. Destiny,7.15,"Action, Fantasy, Sci-Fi, Music, Urban Fantasy",#3561,#432,"532,618","4,738"
Toaru Hikuushi e no Koiuta,7.15,"Adventure, Drama, Romance",#3562,#2147,"102,194",221
Tokimeki Tonight,7.15,"Comedy, Fantasy, Romance, Vampire, Shoujo",#3563,#6472,"10,596",52
Trapezium,7.15,Idols (Female),#3564,#5691,"14,623",65
Ultra Maniac,7.15,"Comedy, Fantasy, Romance, School, Shoujo",#3565,#3932,"34,804",136
Uma Musume: Pretty Derby - BNW no Chikai,7.15,"Sports, Anthropomorphic, Racing",#3566,#5624,"15,119",14
Uta no☆Prince-sama♪ Maji Love Legend Star,7.15,"Comedy, Romance, Idols (Male), Music, Reverse Harem, Josei",#3567,#3539,"43,105",216
Vandread,7.15,"Action, Sci-Fi, Ecchi, Mecha, Space",#3568,#2361,"86,938",434
"Wake Up, Girls! Shichinin no Idol",7.15,"Drama, Idols (Female), Music",#3569,#4620,"24,793",19
Wan Jie Xian Zong 4th Season,7.15,"Action, Fantasy, Romance, Historical, Mythology",#3570,#10690,"2,725",3
Yaneura no Rudger,7.15,Fantasy,#3571,#7074,"8,591",8
Yoru wa Neko to Issho Season 2,7.15,"Comedy, Pets",#3572,#9590,"3,858",6
Ze Tian Ji 4th Season,7.15,"Action, Adventure, Fantasy",#3573,#10464,"2,917",3
Joukamachi no Dandelion,7.15,"Comedy, Super Power, Seinen",#3574,#1404,"175,683",438
Kai Byoui Ramune,7.15,"Mystery, Supernatural, Medical, Shounen",#3575,#2437,"83,477",328
Kekkai Sensen & Beyond: Zapp Renfro Ingaouhouchuu!!/Baccardio no Shizuku,7.15,"Action, Comedy, Fantasy, Super Power, Vampire, Shounen",#3576,#4357,"28,026",8
Kikou Ryouhei Mellowlink,7.15,"Action, Sci-Fi, Mecha, Military",#3577,#6317,"11,269",70
Kotoura-san,7.15,"Comedy, Romance, School, Super Power",#3578,#717,"346,265","1,086"
Long She Yanyi,7.15,"Action, Martial Arts",#3579,#12826,"1,383",9
Love Stage!!,7.15,"Boys Love, Comedy, Adult Cast, Otaku Culture, Showbiz",#3580,#950,"266,702","1,631"
Mahou Senshi Louie,7.15,"Action, Adventure, Comedy, Fantasy",#3581,#4707,"23,628",86
Mahou Shoujo Madoka★Magica: Concept Movie,7.15,"Drama, Suspense, Mahou Shoujo, Psychological",#3582,#4232,"29,874",55
Obey Me!,7.15,,,,,
Ookami-san to Shichinin no Nakama-tachi,7.15,"Comedy, Romance, Parody",#3584,#904,"281,732",777
Ple Ple Pleiades × Kagejitsu!,7.15,"Comedy, Fantasy",#3585,#7009,"8,791",10
Pokemon Movie 20: Kimi ni Kimeta!,7.15,"Action, Adventure, Comedy, Kids",#3586,#2907,"62,083",69
Psycho-Pass: Sinners of the System Case.1 - Tsumi to Batsu,7.15,"Action, Mystery, Sci-Fi, Suspense, Adult Cast, Detective, Psychological",#3587,#1975,"115,443",92
Pumpkin Scissors,7.15,"Action, Comedy, Drama, Military, Shounen",#3588,#3467,"44,801",137
Ace wo Nerae! 2,7.15,"Drama, Sports, Shoujo",#3589,#9438,"4,045",35
Ao no Orchestra,7.15,"Drama, Music, Performing Arts, School",#3590,#2938,"60,963",261
Aoharu x Kikanjuu,7.15,"Sports, Crossdressing, Team Sports, Shounen",#3591,#1148,"222,403","1,318"
B: The Beginning,7.15,"Action, Mystery, Suspense, Detective, Psychological, Super Power",#3592,#696,"355,310","1,423"
Battle Spirits: Brave,7.15,"Adventure, Sci-Fi, Military, Mythology, Strategy Game",#3593,#8886,"4,877",22
Black Jack: Futari no Kuroi Isha,7.15,"Drama, Medical, Shounen",#3594,#8416,"5,632",8
Blood-C: The Last Dark,7.15,"Action, Horror, Supernatural, Gore, Vampire",#3595,#2091,"106,004",239
Boogiepop wa Warawanai,7.15,"Avant Garde, Drama, Horror, Mystery, Supernatural, Suspense, Psychological",#3596,#1682,"141,922","1,183"
C: The Money of Soul and Possibility Control,7.15,"Action, Mystery, Sci-Fi, Suspense, High Stakes Game, Super Power",#3597,#781,"323,197","1,323"
Cardfight!! Vanguard: Link Joker-hen,7.15,"Action, Strategy Game",#3598,#4659,"24,185",86
ChroNoiR Episode.0,7.15,"Supernatural, Vampire",#3599,#10628,"2,784",36
Cyborg 009 (1979),7.15,"Action, Adventure, Sci-Fi, Shounen",#3600,#6191,"11,826",32
Date A Live,7.15,"Action, Fantasy, Romance, Sci-Fi, Harem, School",#3601,#152,"1,064,372","9,993"
Douluo Dalu: Daoyan Jianji Ban,7.15,"Action, Adventure, Fantasy, Supernatural, Historical, Martial Arts",#3602,#18645,340,4
"Gaikotsu Kishi-sama, Tadaima Isekai e Odekakechuu",7.15,"Action, Adventure, Fantasy, Isekai",#3603,#759,"331,584","1,752"
Galaxy Angel Z,7.15,"Comedy, Sci-Fi",#3604,#6315,"11,271",11
Gear Fighter Dendoh,7.15,"Action, Adventure, Sci-Fi, Mecha, School, Space",#3605,#9254,"4,300",18
Genshiken Nidaime OVA,7.15,"Slice of Life, Adult Cast, Otaku Culture, Parody, Seinen",#3606,#5136,"19,206",9
Gingitsune,7.15,"Slice of Life, Supernatural, Mythology, Seinen",#3607,#2985,"58,975",95
Guin Saga,7.15,"Adventure, Fantasy",#3608,#3443,"45,316",131
Hiiro no Kakera 2nd Season,7.15,"Romance, Supernatural, Reverse Harem, Josei",#3609,#3096,"54,899",136
Holy Knight Light,7.15,"Action, Fantasy",#3610,#8609,"5,311",15
Huyao Xiao Hongniang,7.15,"Comedy, Romance, Supernatural, Historical",#3611,#3522,"43,591",171
4-nin wa Sorezore Uso wo Tsuku,7.14,"Comedy, Sci-Fi, Gag Humor, School, Super Power, Shounen",#3612,#3735,"39,050",133
Aikatsu Friends!: Kagayaki no Jewel,7.14,"Slice of Life, Idols (Female), Music, School",#3613,#8124,"6,073",19
Aku no Hana,7.14,"Drama, Romance, Suspense, Psychological, School, Shounen",#3614,#1096,"232,463","3,208"
Anyamal Tantei Kiruminzoo,7.14,Comedy,#3615,#6811,"9,419",64
Boku wa Tomodachi ga Sukunai,7.14,"Comedy, Romance, Ecchi, Harem, School",#3616,#239,"825,581","3,828"
Burn the Witch,7.14,"Action, Fantasy, Shounen",#3617,#990,"258,715",691
Cencoroll,7.14,"Action, Sci-Fi",#3618,#2118,"104,219",279
Chibi Revenger,7.14,Comedy,#3619,#6403,"10,909",40
Chuunibyou demo Koi ga Shitai! Ren Specials,7.14,Comedy,#3620,#2672,"71,924",45
Cyborg Kuro-chan,7.14,"Comedy, Sci-Fi",#3621,#6670,"9,934",65
Deadman Wonderland,7.14,"Action, Sci-Fi, Supernatural, Suspense, Gore, High Stakes Game, Survival, Shounen",#3622,#112,"1,262,989","6,885"
Doraemon Movie 06: Nobita no Little Star Wars,7.14,"Fantasy, Sci-Fi, Space",#3623,#7432,"7,555",4
Doraemon: The Day When I Was Born,7.14,"Comedy, Fantasy, Sci-Fi, Kids, Shounen",#3624,#9529,"3,922",0
Ensemble Stars!! Road to Show!!,7.14,"Idols (Male), Music",#3625,#8065,"6,203",76
Fairy Tail x Rave,7.14,"Action, Adventure, Fantasy, Shounen",#3626,#1823,"127,710",233
Fate/Grand Order: Zettai Majuu Sensen Babylonia - Initium Iter,7.14,"Action, Fantasy",#3627,#2660,"72,277",65
Fushigiboshi no☆Futagohime Gyu!,7.14,"Comedy, Fantasy, Mahou Shoujo",#3628,#7730,"6,866",29
Giant Gorg,7.14,"Action, Adventure, Sci-Fi, Mecha",#3629,#7624,"7,106",29
Hayate no Gotoku! Heaven Is a Place on Earth,7.14,"Comedy, Harem, Parody, Shounen",#3630,#3791,"37,839",30
Hentai Ouji to Warawanai Neko.,7.14,"Comedy, Romance, Supernatural, Harem, School",#3631,#512,"457,939","1,732"
Higurashi no Naku Koro ni Kai Specials,7.14,"Comedy, Parody",#3632,#3233,"50,679",122
"Sentouin, Hakenshimasu!",7.14,"Action, Comedy, Fantasy, Sci-Fi, Isekai",#3633,#622,"392,095","2,056"
Shakugan no Shana: Koi to Onsen no Kougai Gakushuu!,7.14,"Comedy, Fantasy, Romance, Ecchi, Urban Fantasy",#3634,#3894,"35,447",20
Shin Captain Tsubasa,7.14,"Sports, Team Sports, Shounen",#3635,#5896,"13,435",18
Show by Rock!! Stars!!,7.14,"Comedy, Fantasy, Music",#3636,#5972,"12,966",50
Shuangsheng Lingtan,7.14,"Mystery, Psychological",#3637,#5711,"14,519",31
Suki na Ko ga Megane wo Wasureta,7.14,"Comedy, Romance, Love Status Quo, School, Shounen",#3638,#1223,"206,849","1,443"
Takahashi Rumiko Gekijou,7.14,"Comedy, Drama, Romance, Slice of Life, Supernatural, Seinen",#3639,#7222,"8,179",8
Tamayura,7.14,"Slice of Life, CGDCT, Iyashikei",#3640,#3409,"46,094",129
Tears to Tiara,7.14,"Action, Adventure, Fantasy",#3641,#2491,"80,706",178
Tenchi Muyou! GXP,7.14,"Action, Comedy, Sci-Fi, Detective, Harem, Mecha, Space",#3642,#4090,"32,488",139
"Tensei Kizoku, Kantei Skill de Nariagaru",7.14,"Adventure, Fantasy, Isekai, Reincarnation",#3643,#1693,"140,692",321
Terra Formars: Bugs 2-hen,7.14,"Action, Horror, Sci-Fi, Suspense, Gore, Space, Survival, Seinen",#3644,#3819,"37,307",16
To LOVE-Ru: Multiplication - Mae kara Ushiro kara,7.14,"Comedy, Romance, Sci-Fi, Ecchi, Harem, School, Shounen",#3645,#3248,"50,240",92
Tokyo Marble Chocolate,7.14,"Drama, Romance, Adult Cast",#3646,#4443,"26,925",40
Tonkatsu DJ Agetarou,7.14,"Comedy, Music, Shounen",#3647,#5660,"14,853",107
Vampire in the Garden,7.14,"Action, Fantasy, Military, Vampire",#3648,#2509,"79,721",540
"Wake Up, Girls! Seishun no Kage",7.14,"Drama, Idols (Female), Music",#3649,#6470,"10,612",12
Yu☆Gi☆Oh! Movie: Chou Yuugou! Toki wo Koeta Kizuna,7.14,"Adventure, Strategy Game, Time Travel, Shounen",#3650,#3244,"50,451",86
Ze Tian Ji 5th Season,7.14,"Action, Adventure, Fantasy",#3651,#10995,"2,483",2
Zettai Karen Children OVA: Aitazousei! Ubawareta Mirai?,7.14,"Action, Comedy, Super Power, Shounen",#3652,#7495,"7,404",2
Zhu Tian Ji,7.14,"Action, Adventure, Fantasy, Martial Arts",#3653,#11878,"1,895",24
K: Seven Stories Movie 3 - Side:Green - Uwagaki Sekai,7.14,"Action, Super Power",#3654,#4890,"21,652",19
Kagejitsu! Second,7.14,Comedy,#3655,#6505,"10,475",20
Kaze no Youjinbou,7.14,"Action, Drama, Mystery",#3656,#5496,"16,040",46
Kiratto Pri☆chan,7.14,"Slice of Life, Idols (Female), Music",#3657,#7878,"6,604",45
Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Tachikoma na Hibi,7.14,"Comedy, Sci-Fi, Mecha",#3658,#4974,"20,840",16
Kyoukai no Rinne 2nd Season,7.14,"Comedy, Supernatural, Mythology, School, Shounen",#3659,#3880,"35,756",35
Love Hina Final Selection,7.14,"Comedy, Romance, Ecchi, Harem, Shounen",#3660,#4048,"33,036",28
Mahoromatic: Automatic Maiden,7.14,"Comedy, Romance, Sci-Fi, Ecchi, Military, Seinen",#3661,#2794,"66,289",205
Mahou no Stage Fancy Lala,7.14,"Comedy, Drama, Romance, Idols (Female), Mahou Shoujo, Music",#3662,#5947,"13,093",63
Mojakou,7.14,"Comedy, Fantasy, Sci-Fi",#3663,#10259,"3,092",10
Muumin,7.14,"Adventure, Fantasy, Slice of Life",#3664,#7530,"7,318",44
Neppuu Kairiku Bushi Road,7.14,"Action, Fantasy, Sci-Fi, Mecha",#3665,#3199,"51,557",166
One Piece: Glorious Island,7.14,"Action, Adventure, Fantasy, Shounen",#3666,#4134,"31,540",15
"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",7.14,"Comedy, Romance, Harem, School",#3667,#577,"413,532","1,508"
"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru OVA",7.14,"Comedy, Romance, Harem, School",#3668,#2622,"73,785",54
Otonari ni Ginga,7.14,"Romance, Supernatural, Childcare, Otaku Culture, Seinen",#3669,#1570,"154,786",592
Planet With,7.14,"Action, Sci-Fi, Mecha",#3670,#2976,"59,212",149
Rockman.EXE Axess,7.14,"Action, Adventure, Comedy, Sci-Fi, Strategy Game",#3671,#5238,"18,271",49
Sabikui Bisco,7.14,"Action, Adventure, Fantasy, Sci-Fi",#3672,#978,"260,983","1,435"
Junkers Come Here,7.13,"Award Winning, Drama",#3673,#7510,"7,369",14
Kenran Butou Sai: The Mars Daybreak,7.13,"Action, Adventure, Comedy, Romance, Sci-Fi, Mecha, Military",#3674,#4785,"22,785",33
Koi to Yobu ni wa Kimochi Warui,7.13,"Comedy, Romance, School",#3675,#1029,"245,830","1,702"
Kuromukuro,7.13,"Action, Sci-Fi, Mecha",#3676,#1648,"146,306",433
Kuroshitsuji II,7.13,"Action, Comedy, Supernatural, Historical, Mythology, Shounen",#3677,#392,"579,906","3,156"
Kyousou Giga (2012),7.13,"Action, Fantasy",#3678,#4347,"28,196",30
Kyuuketsuhime Miyu (TV),7.13,"Action, Drama, Horror, Supernatural, Mythology, Vampire, Shoujo",#3679,#3572,"42,470",183
Levius,7.13,"Sci-Fi, Sports, Combat Sports, Seinen",#3680,#4548,"25,668",70
Macross 7,7.13,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi, Mecha, Military, Music, Space",#3681,#4066,"32,797",279
Maria-sama ga Miteru 4th Specials,7.13,"Comedy, Girls Love, Shoujo",#3682,#8142,"6,059",2
Masuda Kousuke Gekijou Gag Manga Biyori 2,7.13,"Comedy, Gag Humor",#3683,#9895,"3,486",1
Mayonaka no Occult Koumuin: Hitoribocchi no Kyuuketsuki/Sakura no Mori no Mankai no Shita,7.13,"Mystery, Supernatural, Adult Cast, Mythology, Workplace, Shoujo",#3684,#6658,"9,967",3
Mikakunin de Shinkoukei: Kamoniku tte Midori-ppoi Aji ga Suru no ne.,7.13,"Comedy, Romance",#3685,#3144,"53,490",21
Mouretsu Pirates,7.13,"Award Winning, Sci-Fi, Space",#3686,#2580,"75,889",291
Mouryou no Hako,7.13,"Mystery, Supernatural, Suspense, Detective, Historical, Psychological",#3687,#2858,"64,055",251
Nanatsu no Taizai Movie 2: Hikari ni Norowareshi Mono-tachi,7.13,"Action, Adventure, Fantasy, Shounen",#3688,#2383,"85,944",244
"Naruto: Shippuuden - Shippuu! ""Konoha Gakuen"" Den",7.13,"Action, Martial Arts, School, Shounen",#3689,#2784,"66,870",184
Nils no Fushigi na Tabi,7.13,"Adventure, Fantasy, Kids",#3690,#7395,"7,641",29
One Piece Recap,7.13,"Action, Adventure, Fantasy, Shounen",#3691,#4790,"22,754",15
Onmyou Taisenki,7.13,"Adventure, Fantasy, Supernatural, Shounen",#3692,#7917,"6,477",31
Ooi! Tonbo 2nd Season,7.13,"Drama, Sports",#3693,#9751,"3,664",10
Ookiku Furikabutte: Natsu no Scorebook,7.13,"Comedy, Sports, Team Sports",#3694,#9290,"4,247",4
Pokemon Advanced Generation,7.13,"Action, Adventure, Comedy, Fantasy, Kids",#3695,#1294,"193,750",286
RabbiTube: Creator ni Challenge!,7.13,"Comedy, Idols (Male)",#3696,#12492,"1,552",10
Ranma ½: Battle ga Ippai 29-nin no Korinai Yatsura,7.13,"Comedy, Slice of Life, Martial Arts",#3697,#8651,"5,238",1
Re: Cutie Honey,7.13,"Action, Comedy, Girls Love, Sci-Fi, Ecchi",#3698,#4136,"31,529",191
Saikyou Onmyouji no Isekai Tenseiki,7.13,"Action, Adventure, Fantasy, Isekai, Reincarnation",#3699,#1091,"233,385",961
Saint Seiya Recap,7.13,"Adventure, Fantasy, Sci-Fi, Shounen",#3700,#7706,"6,913",11
Saishuu Heiki Kanojo,7.13,"Drama, Romance, Sci-Fi, Military, School, Seinen",#3701,#2176,"100,284",597
Seikai no Monshou Special,7.13,"Action, Romance, Sci-Fi, Military, Space",#3702,#9539,"3,907",3
Bishoujo Senshi Sailor Moon Crystal,7.13,"Romance, Mahou Shoujo, Shoujo",#3703,#1599,"151,855","1,246"
Dantalian no Shoka: Ibarahime,7.13,"Action, Mystery, Detective, Historical",#3704,#4820,"22,445",13
Double Decker! Doug & Kirill: Extra,7.13,"Action, Comedy, Mystery, Sci-Fi, Adult Cast, Detective",#3705,#7479,"7,432",7
Dragon Ball Movie 4: Saikyou e no Michi,7.13,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen",#3706,#2844,"64,538",52
"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer",7.13,"Drama, Horror, Suspense, Ecchi, Gore, Psychological, Super Power, Seinen",#3707,#1270,"197,347",259
Fantasy Bishoujo Juniku Ojisan to,7.13,"Adventure, Comedy, Fantasy, Isekai, Magical Sex Shift, Parody",#3708,#1348,"186,303",810
Flag,7.13,"Adult Cast, Mecha, Military",#3709,#4805,"22,602",76
Fushigi Yuugi OVA,7.13,"Adventure, Fantasy, Romance, Historical, Isekai, Martial Arts, Shoujo",#3710,#4684,"23,847",51
Ginga Kikoutai Majestic Prince Movie: Kakusei no Idenshi,7.13,"Action, Sci-Fi, Mecha, School, Space, Seinen",#3711,#7579,"7,214",5
Haikara-san ga Tooru,7.13,"Drama, Romance, Historical, Shoujo",#3712,#7405,"7,616",24
