title,score,genres,ranked,popularity,members,favorites
Senryuu Shoujo,7.36,"Comedy, Love Status Quo, School, Shounen",#2466,#1309,"191,084",460
Shakugan no Shana Movie,7.36,"Action, Fantasy, Romance, School, Urban Fantasy",#2467,#2846,"64,480",55
Shenhai,7.36,"Adventure, Fantasy",#2468,#10329,"3,033",15
"Shin Kimagure Orange☆Road: Soshite, Ano Natsu no Hajimari",7.36,"Comedy, Drama, Fantasy, Romance, Slice of Life, Ecchi, Shounen",#2469,#6756,"9,639",26
Shiro Seijo to Kuro Bokushi,7.36,"Fantasy, Romance, Shounen",#2470,#2373,"86,330",438
Soukyuu no Fafner: Dead Aggressor - Heaven and Earth,7.36,"Action, Drama, Sci-Fi, Mecha, Military",#2471,#5583,"15,328",45
Soukyuu no Fafner: Dead Aggressor - Right of Left,7.36,"Action, Drama, Sci-Fi, Mecha, Military",#2472,#5532,"15,768",27
The iDOLM@STER Cinderella Girls: U149 Special,7.36,"Idols (Female), Music",#2473,#12152,"1,726",0
Tiger & Bunny Movie 1: The Beginning,7.36,"Action, Comedy, Mystery, Adult Cast, Super Power",#2474,#4465,"26,734",20
Whistle!,7.36,"Sports, School, Team Sports, Shounen",#2475,#5586,"15,315",80
Wonderful Precure!,7.36,"Action, Mahou Shoujo",#2476,#7687,"6,962",69
Xian Wu Chuan 2nd Season,7.36,"Action, Adventure, Fantasy, Historical, Martial Arts",#2477,#12912,"1,350",10
Yuuki Yuuna wa Yuusha de Aru,7.36,"Drama, Mahou Shoujo",#2478,#1546,"158,618","1,344"
Karas,7.36,"Action, Fantasy, Sci-Fi, Gore, Super Power",#2479,#2822,"65,297",319
Kekkai Sensen: Ousama no Restaurant no Ousama,7.36,"Action, Comedy, Fantasy, Super Power, Urban Fantasy, Shounen",#2480,#3520,"43,606",28
Kidou Senshi Gundam SEED: SEED Supernova - Tanekyara Gekijou,7.36,"Comedy, Parody",#2481,#7108,"8,509",10
Kimagure Orange☆Road OVA,7.36,"Comedy, Drama, Romance, School, Shounen",#2482,#6936,"8,979",20
Kore wa Zombie desu ka? OVA,7.36,"Action, Comedy, Fantasy, Ecchi, Harem, Urban Fantasy, Vampire",#2483,#1754,"134,798",78
Kyokou Suiri Season 2,7.36,"Mystery, Romance, Supernatural, Adult Cast, Mythology, Shounen",#2484,#1466,"168,373",582
Meitantei Conan Bonus File: Fantasista no Hana,7.36,"Comedy, Mystery, Sports, Detective, Team Sports, Shounen",#2485,#6682,"9,883",11
Mikakunin de Shinkoukei,7.36,"Comedy, Romance, Supernatural, School",#2486,#599,"404,070","1,224"
Naruto x UT,7.36,"Action, Fantasy, Shounen",#2487,#3134,"53,864",87
Nisekoi OVA,7.36,"Comedy, Romance, Harem, School, Shounen",#2488,#1463,"168,918",136
Oda Nobuna no Yabou,7.36,"Action, Comedy, Romance, Harem, Historical, Military, Time Travel",#2489,#849,"302,146","1,128"
Oruchuban Ebichu,7.36,"Comedy, Ecchi, Anthropomorphic, Gag Humor, Pets, Seinen",#2490,#3102,"54,743",371
Otona Joshi no Anime Time,7.36,"Drama, Romance, Adult Cast, Josei",#2491,#4803,"22,621",56
Oushitsu Kyoushi Heine Movie,7.36,"Comedy, Historical, Shounen",#2492,#4588,"25,138",40
Plawres Sanshirou,7.36,"Action, Adventure, Sci-Fi, School, Shounen",#2493,#9175,"4,428",23
Prison School: Mad Wax,7.36,"Comedy, Ecchi, Gag Humor, School, Seinen",#2494,#1520,"161,082",128
Ramen Akaneko,7.36,"Comedy, Anthropomorphic, Workplace, Shounen",#2495,#5973,"12,953",65
s.CRY.ed,7.36,"Action, Adventure, Drama, Sci-Fi, Super Power",#2496,#2408,"84,814",673
Saiyuuki Reload,7.36,"Action, Adventure, Comedy, Drama, Supernatural, Mythology, Josei",#2497,#3841,"36,629",117
Ansatsu Kyoushitsu: 365-nichi no Jikan,7.36,"Action, Comedy, School, Shounen",#2498,#1839,"126,630",197
Boku no Hero Academia 5th Season,7.36,"Action, School, Super Power, Shounen",#2499,#116,"1,238,313","10,210"
Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak,7.36,"Adventure, Comedy, Drama, Fantasy, Kids",#2500,#8026,"6,267",58
Comic Girls,7.36,"Slice of Life, CGDCT, Otaku Culture",#2501,#1646,"146,378",714
Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Gokuu ga Yaraneba Dare ga Yaru,7.36,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen",#2502,#1726,"137,078",112
Freedom,7.36,"Action, Adventure, Sci-Fi, Racing, Space",#2503,#4586,"25,171",70
Hakata Tonkotsu Ramens,7.36,"Action, Mystery, Adult Cast, Crossdressing, Detective, Organized Crime",#2504,#1541,"159,270",671
Heya Camp△,7.36,"Slice of Life, CGDCT, Iyashikei",#2505,#2163,"101,142",144
High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyou Kaijo Original Video,7.36,"Comedy, Ecchi",#2506,#2226,"96,727",165
Huyao Xiao Hongniang: Qian Yan,7.36,"Comedy, Romance, Supernatural, Historical",#2507,#7370,"7,725",10
Isekai Quartet 2,7.36,"Comedy, Fantasy, Isekai, Parody",#2508,#1050,"240,971",262
Jiang Ziya,7.36,"Action, Adventure, Fantasy",#2509,#7570,"7,229",15
AKB0048,7.35,"Sci-Fi, Idols (Female), Music",#2510,#2882,"63,075",681
Amanchu!: Yakusoku no Natsu to Atarashii Omoide no Koto,7.35,"Slice of Life, Iyashikei, School, Shounen",#2511,#5443,"16,429",7
Aoshi Jiuchong Tian,7.35,"Action, Adventure, Fantasy, Historical, Martial Arts",#2512,#13274,"1,218",6
Boku no Hero Academia the Movie 1: Futari no Hero Specials,7.35,"Action, Super Power, Shounen",#2513,#1732,"136,453",163
Captain Tsubasa,7.35,"Sports, Team Sports, Shounen",#2514,#2333,"88,945",600
City Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo,7.35,Shounen,#2515,#7877,"6,604",8
Dakaretai Otoko 1-i ni Odosarete Imasu.,7.35,"Boys Love, Comedy, Drama, Adult Cast, Showbiz",#2516,#1500,"164,648","1,870"
Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,7.35,"Action, Horror, Mystery, Suspense, High Stakes Game, Psychological, School, Survival",#2517,#757,"332,135","2,299"
Deca-Dence,7.35,"Action, Adventure, Sci-Fi",#2518,#824,"309,079",917
Doraemon Movie 12: Nobita no Dorabian Nights,7.35,"Adventure, Comedy, Fantasy, Kids, Shounen",#2519,#5943,"13,126",6
Doraemon: Obaachan no Omoide,7.35,"Award Winning, Comedy, Fantasy, Sci-Fi, Kids, Shounen",#2520,#9424,"4,060",5
Ginga Tetsudou no Yoru,7.35,"Award Winning, Drama, Fantasy, Mystery, Anthropomorphic, Historical, Kids",#2521,#4379,"27,801",377
Hadashi no Gen 2,7.35,"Drama, Historical, Shounen",#2522,#5719,"14,476",24
Hakuouki,7.35,"Action, Drama, Supernatural, Historical, Samurai, Josei",#2523,#1435,"171,801","1,908"
Hyouka: Motsubeki Mono wa,7.35,"Mystery, Slice of Life, School",#2524,#1292,"194,030",150
Selector Spread WIXOSS,7.35,"Suspense, High Stakes Game, Psychological, Strategy Game",#2525,#2505,"79,864",239
Seto no Hanayome OVA Specials,7.35,"Comedy, Parody, School",#2526,#5928,"13,252",2
Shaonian Ge Xing: Feng Hua Xue Yue Pian Part 2,7.35,"Action, Adventure, Mystery, Historical, Martial Arts",#2527,#13994,"1,002",7
Shigurui,7.35,"Action, Drama, Suspense, Adult Cast, Gore, Historical, Martial Arts, Psychological, Samurai, Seinen",#2528,#1818,"127,870",929
Sora no Otoshimono: Project Pink,7.35,"Comedy, Fantasy, Sci-Fi, Ecchi, Harem, Shounen",#2529,#2034,"110,871",156
Strike Witches: Road to Berlin,7.35,"Action, Sci-Fi, Ecchi, Military",#2530,#4274,"29,133",93
Tales of Zestiria: Doushi no Yoake,7.35,Fantasy,#2531,#3475,"44,521",57
Tennis no Oujisama: Sonzoku Yama no Hi,7.35,"Sports, Shounen",#2532,#5483,"16,151",22
Urusei Yatsura OVA,7.35,"Adventure, Comedy, Sci-Fi, Shounen",#2533,#6944,"8,962",9
Uta no☆Prince-sama♪ Movie: Maji Love Kingdom,7.35,"Idols (Male), Music, Josei",#2534,#5934,"13,195",82
Waga Seishun no Arcadia: Mugen Kidou SSX,7.35,"Action, Adventure, Drama, Sci-Fi, Space",#2535,#7254,"8,092",39
Xian Wang de Richang Shenghuo 3,7.35,"Adventure, Comedy, Fantasy, School",#2536,#2147,"102,152",282
Yomigaeru Sora: Rescue Wings,7.35,"Drama, Adult Cast, Military, Workplace",#2537,#5552,"15,610",50
Yowamushi Pedal: Special Ride,7.35,"Sports, Racing, Shounen",#2538,#5058,"19,943",11
Yuan Long,7.35,"Action, Adventure, Fantasy",#2539,#9015,"4,654",36
Yuyushiki,7.35,"Comedy, CGDCT, Gag Humor, School",#2540,#2030,"111,135",668
Kaginado Season 2,7.35,Comedy,#2541,#5811,"13,927",59
Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥,7.35,"Comedy, School, Shoujo",#2542,#2184,"99,667",144
Kamichu!,7.35,,,,,
Kaze no Shoujo Emily,7.35,"Drama, Historical",#2544,#7179,"8,310",29
Kidou Senshi Gundam: Cucuruz Doan no Shima,7.35,"Action, Mecha",#2545,#6324,"11,223",22
Li Linke de Xiao Guaner 2nd Season,7.35,"Gourmet, Slice of Life, Workplace",#2546,#15534,648,2
Ling Long: Incarnation,7.35,"Action, Drama, Horror, Sci-Fi, Suspense, Mythology",#2547,#8281,"5,819",39
Ling Long: Incarnation Middle Chapter,7.35,"Action, Drama, Horror, Sci-Fi, Suspense, Mythology",#2548,#11881,"1,895",7
Ling Long: Incarnation Special,7.35,"Action, Drama, Horror, Sci-Fi, Suspense",#2549,#12904,"1,361",6
Love Stage!!: Chotto ja Nakutte,7.35,"Boys Love, Comedy, Adult Cast, Otaku Culture, Showbiz",#2550,#2742,"68,606",85
Majokko Shimai no Yoyo to Nene,7.35,Fantasy,#2551,#5172,"18,809",21
Mini Dragon,7.35,"Fantasy, Slice of Life",#2552,#2890,"62,760",67
Nakitai Watashi wa Neko wo Kaburu,7.35,"Award Winning, Drama, Romance, Supernatural, School",#2553,#518,"453,947","1,960"
Pokemon Movie 02: Maboroshi no Pokemon Lugia Bakutan,7.35,"Adventure, Comedy, Fantasy, Kids",#2554,#1282,"195,324",224
Quanzhi Fashi III,7.35,"Action, Fantasy, School",#2555,#2984,"58,996",108
Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou,7.35,"Action, Adventure, Comedy, Supernatural, Martial Arts, Shounen",#2556,#5287,"17,704",7
Rikei ga Koi ni Ochita no de Shoumei shitemita.,7.35,"Comedy, Romance, Adult Cast",#2557,#676,"366,294","1,163"
Ryman's Club,7.35,"Sports, Adult Cast, Workplace",#2558,#2490,"80,708",535
Ryuu no Haisha,7.35,"Adventure, Fantasy",#2559,#3531,"43,379",93
Jibaku-kun,7.34,"Adventure, Comedy, Fantasy",#2560,#5769,"14,151",69
Journey: Taiko Arabia Hantou de no Kiseki to Tatakai no Monogatari,7.34,"Action, Adventure, Historical",#2561,#5754,"14,271",225
Karakuri Zoushi Ayatsuri Sakon,7.34,"Mystery, Suspense, Detective, Shounen",#2562,#5999,"12,780",62
Kemonozume,7.34,"Action, Avant Garde, Horror, Romance, Supernatural, Adult Cast, Gore, Mythology",#2563,#2540,"77,623",495
Kenka Dokugaku,7.34,"Action, School",#2564,#2597,"75,021",294
Love Live! μ's Final Love Live! Opening Animation,7.34,"Idols (Female), Music",#2565,#7284,"8,020",22
Lupin III: Part 6 - Jidai,7.34,"Action, Adventure, Comedy, Mystery, Adult Cast, Seinen",#2566,#7905,"6,519",16
Mai-Otome 0: S.ifr,7.34,Sci-Fi,#2567,#5639,"15,044",28
"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",7.34,"Action, Fantasy, Reincarnation, School",#2568,#227,"839,281","5,787"
Meitantei Conan: Haibara Ai Monogatari - Kurogane no Mystery Train,7.34,"Mystery, Detective, Shounen",#2569,#9396,"4,103",11
Mononogatari 2nd Season,7.34,"Action, Supernatural, Adult Cast, Mythology, Seinen",#2570,#3754,"38,513",107
Nami yo Kiitekure,7.34,"Comedy, Drama, Adult Cast, Showbiz, Seinen",#2571,#2354,"87,394",196
Net-juu no Susume Special,7.34,"Comedy, Romance, Adult Cast, Video Game",#2572,#2009,"112,914",85
Nisekoi:,7.34,"Comedy, Romance, Harem, School, Shounen",#2573,#294,"712,275","1,844"
Nodame Cantabile: Nodame to Chiaki no Umi Monogatari,7.34,"Comedy, Romance, Adult Cast, Josei",#2574,#4264,"29,302",13
Ookiku Furikabutte: Natsu no Taikai-hen – Mokuhyou,7.34,"Sports, Team Sports, Seinen",#2575,#7031,"8,710",3
Owaranai Seraph,7.34,"Comedy, Supernatural, Vampire, Shounen",#2576,#2241,"95,849",334
Owaranai Seraph: Nagoya-hen,7.34,"Comedy, Fantasy, Parody, Shounen",#2577,#3013,"58,120",83
Poputepipikku TV Special,7.34,"Avant Garde, Comedy, Parody",#2578,#4555,"25,606",15
Re:␣Hamatora,7.34,"Action, Mystery, Detective, Super Power",#2579,#1429,"172,373",418
Rekka no Honoo,7.34,"Action, Adventure, Martial Arts, Super Power, Shounen",#2580,#2729,"69,136",266
Sabage-bu!,7.34,"Action, Comedy, CGDCT, School, Shoujo",#2581,#1538,"159,451",573
Seitokai no Ichizon Lv.2,7.34,"Comedy, Harem, Parody, School",#2582,#2642,"72,909",88
Afro Samurai: Resurrection,7.34,"Action, Adventure, Gore, Samurai",#2583,#2062,"109,092",199
Ani ni Tsukeru Kusuri wa Nai! 5,7.34,"Comedy, School",#2584,#5504,"15,963",27
Ao no Exorcist: Kyoto Fujouou-hen,7.34,"Action, Supernatural, Mythology, School, Shounen",#2585,#258,"784,967","1,622"
Aoki Hagane no Arpeggio: Ars Nova,7.34,"Action, Sci-Fi, Seinen",#2586,#1588,"152,843",949
BNA,7.34,"Action, Fantasy, Anthropomorphic",#2587,#650,"379,317","2,683"
Doraemon Movie 38: Nobita no Takarajima,7.34,"Adventure, Fantasy, Kids",#2588,#7658,"7,038",8
Doraemon: 2112-nen Doraemon Tanjou,7.34,"Comedy, Fantasy, Kids",#2589,#7913,"6,486",5
Futatsu no Spica,7.34,"Drama, Sci-Fi, Supernatural, School",#2590,#6320,"11,260",71
Future GPX Cyber Formula,7.34,"Adventure, Sci-Fi, Racing",#2591,#6701,"9,823",64
Garo: Honoo no Kokuin,7.34,"Action, Fantasy",#2592,#1639,"147,189",446
Glass no Kamen,7.34,"Drama, Romance, Performing Arts, Shoujo",#2593,#6672,"9,917",43
Handa-kun,7.34,"Comedy, School, Visual Arts, Shounen",#2594,#818,"310,374",913
Hifuu Katsudou Kiroku: The Sealed Esoteric History,7.34,Fantasy,#2595,#7027,"8,724",51
Hikaru no Go: Sabaki no Ikkyoku! Inishie no Hana yo Sake!!,7.34,"Comedy, Supernatural, Strategy Game, Shounen",#2596,#7641,"7,069",2
Idaten Jump,7.34,"Fantasy, Sports, Isekai, Racing, School",#2597,#4975,"20,828",209
"Suisei no Gargantia: Meguru Kouro, Haruka",7.34,"Action, Adventure, Sci-Fi, Mecha",#2598,#3533,"43,364",28
Taishou Yakyuu Musume.,7.34,"Comedy, Sports, Historical, School, Team Sports",#2599,#4849,"22,023",44
Tengen Toppa Gurren Lagann: Mitee Mono wa Miteen da!!,7.34,"Action, Adventure, Comedy, Sci-Fi, Mecha",#2600,#3456,"45,003",33
The iDOLM@STER Cinderella Girls 2nd Season,7.34,"Comedy, Drama, Idols (Female), Music",#2601,#3797,"37,656",145
Time Travel Tondekeman!,7.34,"Action, Adventure, Comedy, Kids",#2602,#10482,"2,900",21
Toaru Majutsu no Index,7.34,"Action, Fantasy, Sci-Fi, Super Power, Urban Fantasy",#2603,#233,"833,863","5,601"
Wan Jie Fa Shen,7.34,"Adventure, Fantasy, Romance, Martial Arts",#2604,#10102,"3,260",42
Watashi no Oshi wa Akuyaku Reijou.,7.34,"Comedy, Fantasy, Girls Love, Isekai, School, Villainess",#2605,#1913,"119,835","1,101"
Xie Wang Zhui Qi: Yishi Qingcheng,7.34,"Action, Comedy, Drama, Fantasy, Romance, Martial Arts",#2606,#6676,"9,903",49
Yokoyama Mitsuteru Sangokushi,7.34,"Action, Adventure, Historical",#2607,#7895,"6,548",43
"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",7.33,"Action, Drama, Fantasy, Mystery, Romance, Isekai, Reincarnation",#2608,#400,"572,321","4,276"
Sentai Daishikkaku,7.33,"Action, Sci-Fi, Shounen",#2609,#1582,"153,211",716
Shakugan no Shana S,7.33,"Action, Drama, Fantasy, Romance, School, Urban Fantasy",#2610,#2389,"85,891",101
Shokugeki no Souma OVA,7.33,"Gourmet, Ecchi, School, Shounen",#2611,#1849,"125,877",80
Shoukoushi Cedie,7.33,,,,,
Slayers Specials,7.33,,,,,
Toshokan Sensou: Koi no Shougai,7.33,,,,,
Trinity Seven Movie 2: Heavens Library to Crimson Lord,7.33,,,,,
Trinity Seven: Nanatsu no Taizai to Nana Madoushi,7.33,,,,,
Uchuu no Stellvia,7.33,,,,,
Un-Go,7.33,,,,,
Xin Shen Bang: Nezha Chongsheng,7.33,,,,,
Kidou Senshi Gundam II: Ai Senshi-hen,7.33,,,,,
Kidou Shinseiki Gundam X,7.33,,,,,
Kore wa Zombie desu ka?,7.33,,,,,
Koukaku Kidoutai Arise: Ghost in the Shell - Border:3 Ghost Tears,7.33,,,,,
Lian Qi Shi Wan Nian,7.33,,,,,
Lodoss-tou Senki,7.33,,,,,
Meitantei Conan Magic File 5: Niigata - Tokyo Omiyage Capriccio,7.33,,,,,
Nanbaka,7.33,,,,,
Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,7.33,,,,,
Nogizaka Haruka no Himitsu Finale ♪,7.33,,,,,
One Piece: Romance Dawn Story,7.33,,,,,
Otome Game Sekai wa Mob ni Kibishii Sekai desu,7.33,,,,,
Pandora Hearts Omake,7.33,,,,,
Pokemon Movie 08: Mew to Hadou no Yuusha Lucario,7.33,,,,,
Saber Marionette J,7.33,,,,,
Sakasama no Patema: Beginning of the Day,7.33,,,,,
Sakurada Reset,7.33,,,,,
Aa! Megami-sama! (2011),7.33,,,,,
Ao no Exorcist: Yuki no Hate-hen,7.33,,,,,
Black Jack the Movie,7.33,,,,,
Bokutachi wa Benkyou ga Dekinai!,7.33,,,,,
Carnival Phantasm: HibiChika Special,7.33,,,,,
City Hunter: Bay City Wars,7.33,,,,,
Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,7.33,,,,,
Emo Faze,7.33,,,,,
Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,7.33,,,,,
Gatchaman Crowds: Embrace,7.33,,,,,
Ginga Kikoutai Majestic Prince,7.33,,,,,
Honobono Log,7.33,,,,,
Huyao Xiao Hongniang: Nan Guo,7.33,,,,,
"Ikoku Meiro no Croisée The Animation: Ongakkai ""Récital""",7.33,,,,,
"""Bungaku Shoujo"" Movie",7.32,"Drama, Mystery, Romance, School",#2651,#2726,"69,228",220
Allison to Lillia,7.32,"Drama, Mystery, Romance, School",#2651,#2726,"69,228",220
Bartender,7.32,"Drama, Gourmet, Adult Cast, Workplace, Seinen",#2653,#2166,"100,839",512
Beelzebub Specials,7.32,"Action, Comedy, Supernatural, Childcare, Delinquents, Mythology, School, Shounen",#2654,#4662,"24,117",22
Bishoujo Senshi Sailor Moon SuperS Gaiden: Ami-chan no Hatsukoi,7.32,"Comedy, Romance, Mahou Shoujo, Shoujo",#2655,#4448,"26,889",17
Black Cat,7.32,"Action, Adventure, Sci-Fi, Super Power, Shounen",#2656,#923,"274,766","1,790"
Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi,7.32,"Action, Adventure, Fantasy, Shounen",#2657,#1930,"118,642",159
Captain Herlock,7.32,"Action, Drama, Sci-Fi, Space",#2658,#3116,"54,341",171
Cardcaptor Sakura: Kero-chan ni Omakase!,7.32,"Comedy, Gourmet, Shoujo",#2659,#4099,"32,277",35
Chibi Maruko-chan (1995),7.32,"Comedy, School, Shoujo",#2660,#7880,"6,596",56
Cinderella Monogatari,7.32,"Adventure, Fantasy, Romance",#2661,#7113,"8,499",57
City Hunter: Hyakuman Dollar no Inbou,7.32,"Action, Comedy, Mystery, Shounen",#2662,#7141,"8,415",2
Crayon Shin-chan Movie 04: Henderland no Daibouken,7.32,"Adventure, Ecchi, Seinen",#2663,#6846,"9,291",10
D-Frag!*,7.32,"Comedy, Seinen",#2664,#2800,"66,024",36
Date A Live Movie: Mayuri Judgment,7.32,"Action, Fantasy, Romance, Sci-Fi, Harem",#2665,#1192,"213,606",626
"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen",7.32,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen",#2666,#1467,"168,175",193
Drifters: The Outlandish Knight,7.32,"Action, Adventure, Comedy, Fantasy, Adult Cast, Gore, Historical, Isekai, Military, Samurai, Seinen",#2667,#4325,"28,416",11
Free!,7.32,"Sports, School",#2668,#245,"815,025","9,592"
Fuuto Tantei,7.32,"Action, Mystery, Supernatural, Detective, Seinen",#2669,#2685,"71,155",457
Ganbare Genki,7.32,"Comedy, Sports, Combat Sports, Shounen",#2670,#9976,"3,400",16
Girls & Panzer Movie Specials,7.32,"CGDCT, Military, School",#2671,#4549,"25,655",35
Healer Girl,7.32,"Fantasy, Slice of Life, CGDCT, Medical, Music",#2672,#3950,"34,476",172
High School DxD,7.32,"Action, Comedy, Romance, Supernatural, Ecchi, Harem, Mythology, School",#2673,#88,"1,463,031","22,733"
Himouto! Umaru-chan R,7.32,"Comedy, Otaku Culture, School, Seinen",#2674,#966,"263,667",544
Huan Chong Shi,7.32,"Action, Adventure, Fantasy, Historical, Martial Arts",#2675,#14771,797,3
Huyao Xiao Hongniang: Zhu Ye,7.32,"Comedy, Drama, Romance, Supernatural, Historical",#2676,#8503,"5,477",16
Sengoku Basara,7.32,"Action, Fantasy, Historical, Martial Arts, Samurai",#2677,#1495,"164,807",957
Senpai wa Otokonoko,7.32,"Drama, Romance, Crossdressing, Love Polygon, School",#2678,#2716,"69,595",360
Sewayaki Kitsune no Senko-san,7.32,"Slice of Life, Supernatural, Iyashikei",#2679,#678,"364,709","2,329"
Shin Atashin'chi,7.32,"Comedy, Slice of Life",#2680,#9361,"4,151",20
Strike Witches: Operation Victory Arrow,7.32,"Action, Sci-Fi, Ecchi, Military",#2681,#4499,"26,310",39
Tamayura: Hitotose,7.32,"Slice of Life, CGDCT, Iyashikei",#2682,#3282,"49,314",171
Tennis no Oujisama Movie 1: Futari no Samurai - The First Game,7.32,"Sports, Shounen",#2683,#4841,"22,158",26
Tetsujin 28-gou (2004),7.32,"Adventure, Drama, Sci-Fi, Historical, Mecha, Shounen",#2684,#8008,"6,310",42
Tsuki to Laika to Nosferatu,7.32,"Fantasy, Historical, Military, Space, Urban Fantasy, Vampire",#2685,#1542,"159,249",759
Wanmei Shijie Movie: Huo Zhi Huijin,7.32,"Action, Adventure, Fantasy",#2686,#15443,664,0
Xian Wang de Richang Shenghuo,7.32,"Adventure, Comedy, Fantasy, Mythology, School",#2687,#699,"354,318","2,137"
Zoids Shinseiki/Zero,7.32,"Adventure, Comedy, Sci-Fi, Sports, Mecha",#2688,#4214,"30,048",159
Kaikan Phrase,7.32,"Drama, Romance, Music, Showbiz, Shoujo",#2689,#5738,"14,364",109
Katekyou Hitman Reborn!: Mr. Rebokku no Ciao Ciao Interview,7.32,Comedy,#2690,#5345,"17,243",42
Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone,7.32,"Adventure, Drama, Slice of Life, Historical",#2691,#7421,"7,581",32
Kimi ni Todoke 2nd Season: Minitodo Gekijou,7.32,"Comedy, Romance, Shoujo",#2692,#3185,"51,964",42
Koori Zokusei Danshi to Cool na Douryou Joshi,7.32,"Comedy, Fantasy, Romance, Adult Cast, Mythology, Urban Fantasy, Workplace",#2693,#1134,"224,420","1,199"
Kure-nai,7.32,"Comedy, Drama, Childcare",#2694,#2303,"91,270",221
Legendz: Yomigaeru Ryuuou Densetsu,7.32,"Action, Adventure, Comedy, Fantasy",#2695,#9682,"3,747",48
Ling Long: Incarnation Final Chapter,7.32,"Action, Drama, Horror, Sci-Fi, Suspense, Mythology",#2696,#12236,"1,675",9
Little Busters! Sekai no Saitou wa Ore ga Mamoru!,7.32,"Comedy, School",#2697,#4254,"29,505",27
Mama wa Shougaku 4-nensei,7.32,"Award Winning, Comedy, Drama, Sci-Fi, Childcare",#2698,#7432,"7,554",46
Mazinkaiser,7.32,"Adventure, Comedy, Sci-Fi, Mecha, Shounen",#2699,#6227,"11,672",65
Megami no Café Terrace,7.32,"Comedy, Romance, Ecchi, Adult Cast, Harem, Shounen",#2700,#1721,"137,703",651
Meitantei Conan OVA 02: 16-nin no Yougisha,7.32,"Adventure, Comedy, Mystery, Detective, Shounen",#2701,#5319,"17,439",13
Meng Qi Shi Shen,7.32,"Comedy, Drama, Gourmet, Romance, Historical, Time Travel",#2702,#4369,"27,895",163
Minami-ke Okawari,7.32,"Comedy, CGDCT, School, Seinen",#2703,#2619,"73,823",48
Nekojiru-sou,7.32,"Avant Garde, Award Winning, Comedy, Anthropomorphic, Psychological",#2704,#2454,"82,526","1,026"
Nihon Animator Mihonichi,7.32,"Action, Avant Garde, Fantasy, Sci-Fi, Supernatural, Ecchi, Mecha, Military, Music, School, Space",#2705,#3560,"42,628",143
Onegai My Melody: Kurukuru Shuffle!,7.32,"Comedy, Fantasy",#2706,#7946,"6,431",36
Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,7.32,"Comedy, Romance, Otaku Culture",#2707,#1291,"194,028",214
Ousama Ranking: Yuuki no Takarabako,7.32,"Adventure, Fantasy",#2708,#1653,"145,481",608
Papa no Iukoto wo Kikinasai! OVA,7.32,"Comedy, Romance",#2709,#3705,"39,529",29
Quanzhi Fashi IV,7.32,"Action, Fantasy, School",#2710,#3582,"42,202",90
Re:Zero kara Hajimeru Break Time 2nd Season,7.32,Comedy,#2711,#3914,"35,045",207
Rozen Maiden (2013),7.32,"Action, Comedy, Drama, Fantasy, Seinen",#2712,#2483,"81,011",248
JoJo no Kimyou na Bouken Part 5: Ougon no Kaze Recaps,7.31,"Action, Adventure, Super Power, Shounen",#2713,#3147,"53,406",605
Long Zu Episode 0,7.31,"Fantasy, School",#2714,#6526,"10,396",14
Love Hina Christmas Special: Silent Eve,7.31,"Comedy, Romance, Shounen",#2715,#2972,"59,300",47
Lupin III: Kutabare! Nostradamus,7.31,"Action, Adventure, Comedy, Mystery, Adult Cast, Seinen",#2716,#6073,"12,438",8
Maou 2099,7.31,"Action, Fantasy, Sci-Fi",#2717,#3057,"56,368",134
Ojamajo Doremi,7.31,"Comedy, Fantasy",#2718,#2993,"58,651",730
Onegai My Melody,7.31,"Comedy, Fantasy",#2719,#5239,"18,262",214
Piano no Mori (TV),7.31,"Drama, Music, School, Seinen",#2720,#1789,"131,420",448
Pokemon Movie 10: Dialga vs. Palkia vs. Darkrai,7.31,"Action, Adventure, Comedy, Drama, Fantasy, Kids",#2721,#1922,"119,355",144
Precure All Stars Movie New Stage 3: Eien no Tomodachi,7.31,Mahou Shoujo,#2722,#8699,"5,164",6
Robotics;Notes,7.31,"Drama, Mystery, Sci-Fi, Mecha, School",#2723,#1377,"181,660",583
Saki Achiga-hen: Episode of Side-A,7.31,"Slice of Life, School, Strategy Game",#2724,#3767,"38,334",130
